GeneID,Symbol
100526837,EEF1E1-BLOC1S5
100534592,URGCP-MRPS24
100534595,HNRNPUL2-BSCL2
100534611,TM4SF19-TCTEX1D2
100533970,P2RX5-TAX1BP3
100422289,PSMB7P1
645382,PRAMEF33
100302666,CSPG4P13
100420484,THEMIS3P
100528018,ARL2-SNX15
100534612,C1QTNF3-AMACR
100532735,INO80B-WBP1
100533111,ZNF670-ZNF695
LINC01090
100129193,MUPP
100526735,CRYZP2
100507261,MIR670HG
100130097,KIF28P
100131641,RBM22P12
100130603,RBM22P13
100652885,SIRPB3P
253724,TTC41P
728606,PCAT18
TMBIM7P
100421621,FAM187B2P
646346,RPL7P58
643308,RPL7P59
100289264,RPL7P60
101929589,RPL7P61
100506229,LINC01093
100505702,LINC01094
100505545,LINC01095
101928656,LINC01099
442075,EMC3-AS1
730109,LINC01100
101927360,LINC01103
150577,LINC01104
645129,ZBTB45P1
729248,ZBTB45P2
151171,LINC01107
100271918,MKI67P1
255649,OOSP1
102216342,LINC01108
LINC01109
101926978,LINC01111
100133957,UXT-AS1
106480251,OOSP1P1
106480252,OOSP1P2
390203,SRD5A3P1
284998,LINC01114
ERVW-7
ERVW-8
ERVW-9
ERVW-10
ERVW-11
ERVW-12
ERVW-13
ERVW-14
ERVW-15
ERVW-16
ERVW-17
339788,LINC00298
339822,LINC01115
375295,LINC01116
LINC01117
388948,LINC01118
100134259,LINC01119
389043,LINC01120
400952,LINC01121
400955,LINC01122
440894,LINC01123
440925,LINC01124
654433,PAX8-AS1
728537,C2orf92
729121,RGPD4-AS1
730811,MYT1L-AS1
100129726,LINC01126
100131320,RAB6C-AS1
100216479,FAR2P2
KLF2P1
KLF2P2
KLF2P3
100533668,KLF2P4
440905,FAR2P1
100288897,FAR2P3
100420005,FAR2P4
100505876,CEBPZOS
100506054,RNASEH1-AS1
100506328,LINC01127
100128483,TPT1P2
100421439,TPT1P3
100421420,TPT1P5
643870,TPT1P6
285741,TPT1P4
389787,TPT1P9
TPT1P7
101928715,TPT1P10
TPT1P11
100421480,TPT1P12
643421,TPT1P13
100128521,TPT1P14
ERVW-18
ERVW-19
ERVW-20
ERVW-21
ERVW-22
ERVW-23
ERVW-24
ERVW-25
ERVW-26
ERVW-27
ERVW-28
100190923,EIF4EBP2P2
100190924,EIF4EBP2P3
101927828,OVOL1-AS1
400618,SOX9-AS1
100507046,HSPE1P3
100287369,HSPE1P4
100506000,HSPE1P5
HSPE1P6
100292290,HSPE1P8
100132346,HSPE1P7
HSPE1P9
100288235,HSPE1P10
HSPE1P11
100286954,HSPE1P12
HSPE1P13
HSPE1P14
171421,HSPE1P16
HSPE1P15
HSPE1P17
HSPE1P18
HSPE1P19
100288726,HSPE1P20
HSPE1P21
100289607,HSPE1P22
HSPE1P23
HSPE1P24
HSPE1P25
HSPE1P26
HSPE1P27
171420,HSPE1P28
SUMO2P10
100422250,SUMO2P11
SUMO2P12
SUMO2P13
SUMO2P14
SUMO2P15
SUMO2P16
101927327,SUMO2P20
SUMO2P18
100422265,SUMO2P19
100128010,SUMO2P17
106480265,COX6CP7
106481680,COX6CP8
COX6CP9
106481681,COX6CP10
106480266,COX6CP11
106481682,COX6CP12
106480267,COX6CP13
106481683,COX6CP14
106481965,COX6CP16
106480268,COX6CP15
106480269,COX6CP17
106481684,COX6CP18
100130932,SNRPGP15
SNRPGP17
SNRPGP16
SNRPGP18
SNRPGP19
SNRPGP20
643837,LINC01128
ERVW-29
SMAD1-AS1
101060146,CHMP1B2P
101927659,SMAD1-AS2
101927075,FGF10-AS1
SPACA6P-AS
101927682,CD81-AS1
646087,IMP3P1
IMP3P2
100527978,TMEM56-RWDD3
100130348,TMEM262
101927581,CCDC182
101928603,ARMH2
100133251,PRR23D2
103752584,CCND2-AS1
100129143,SMUG1P1
101927671,MIR202HG
PDIA3P2
104355217,ERICD
390660,ADAMTS7P1
400406,ADAMTS7P3
642935,ADAMTS7P4
100421769,UBE2Q2P6
100421766,UBE2Q2P7
642402,GOLGA6L17P
101927601,GOLGA6L19
641515,MGAT4EP
100131608,PRR23D1
148756,OVAAL
102723099,GHET1
102216268,CISTR
YWHAEP2
YWHAEP3
YWHAEP6
284100,YWHAEP7
440917,YWHAEP5
YWHAEP4
649395,YWHAEP1
101926890,DAB1-AS1
100506810,LINC01132
100506392,SLC16A1-AS1
100506343,INKA2-AS1
100505633,LINC01133
100419077,FCRL6P1
100133612,LINC01134
100131060,LINC01135
100130557,NFYC-AS1
730227,LINC01136
728431,LINC01137
388685,LINC01138
339505,LINC01141
284688,LINC01142
149134,LINC01341
LINC01143
POT1-AS1
400752,LINC01144
ODF2-AS1
103091866,LINC01145
101929110,CASC18
102060414,C2-AS1
IGKV1OR2-2
IGKV1OR9-2
283587,LINC01146
101928791,LINC01147
101927624,LINC01150
LINC01151
IGKV1OR9-1
103021165,CASC19
101929244,CASC20
101927868,GRK5-IT1
100128880,RAD1P1
100129690,RAD1P2
93202,TXNP1
171416,TXNP2
171419,TXNP3
124974,TXNP4
151276,TXNP5
171560,TXNP6
TXNP7
100533676,PHACTR2P1
651144,NACAP2
101928685,NACAP8
100421926,NACAP9
645108,NACAP5
100132778,NACAP6
101059973,NACAP7
101927889,LINC01153
100130887,ATE1-AS1
375940,DMBT1P1
100124332,YBX2P1
101927944,FAM53B-AS1
100169752,TEX36-AS1
101927983,EDRF1-AS1
100526656,GNG10P1
102659353,THRIL
LINC01154
101927219,HNF4A-AS1
102723508,KANTR
102725541,ELDR
105379037,LINC01157
100506421,PANTR1
LINC01159
388152,GOLGA2P7
UBE2Q2P9
101928256,UBE2Q2P10
100421771,UBE2Q2P8
100421767,UBE2Q2P11
100421768,UBE2Q2P12
100129269,LINC01160
LINC01162
100422363,BUB1P1
101927381,LINC01163
101927399,PPIAP32
101927489,TCERG1L-AS1
399827,LINC01164
100128830,LINC01165
101927590,LINC01166
LINC01167
399829,LINC01168
100420556,CPT2P1
102723165,LINC01169
103724389,LINC01170
ADGRA1-AS1
643037,C11orf97
106144537,LINC01173
100506516,LINC01176
104355218,LINC01177
LINC01195
100420434,STIP1P1
100420436,STIP1P2
441505,STIP1P3
MIR222HG
101928151,LINC01179
402191,NOL8P1
101927017,LINC01180
728675,SMCO4P1
101929669,GEMIN2P1
100287063,GEMIN2P2
101929071,LINC01182
644873,LINC01184
728586,CCDC192
100288463,CUL1P1
STAM-AS1
104355219,LHX5-AS1
101060684,NBPF26
400957,LINC01185
101927574,LINC01186
100507303,SNHG19
100507267,LINC01187
642574,IQANK1
101929693,RARA-AS1
106660623,CNTNAP3P3
107403150,CNTNAP3P4
100420776,CNTNAP3P6
100420777,CNTNAP3P7
100420785,CNTNAP3P8
107403148,CNTNAP3P9
100420786,CNTNAP3P5
643827,CNTNAP3P2
100420787,CNTNAP3P1
643648,LINC01189
100505495,PCAT19
102723167,MIR133A1HG
440900,LINC01191
400456,LINC01197
101929344,LINC01198
138159,PAEPP1
102723169,IGHV1-69D
102723168,IGHV2-70D
102723170,IGHV3-64D
101929157,PGM5P3
PGM5P4
100127967,KRT73-AS1
100420910,PRMT1P1
100133062,FAM217AP1
100505855,EIF1P1
100288425,EIF1P2
730144,EIF1P3
100130566,EIF1P4
EIF1P5
EIF1P6
EIF1P7
401491,VLDLR-AS1
392281,GPS2P1
100132058,GPS2P2
138234,ATP5PDP2
138864,ATP5PDP3
246723,ATP5PDP4
286467,FIRRE
100506715,PNKDP1
102388891,MCRIP2P1
MCRIP2P2
LINC01201
104326188,LINC01202
100133123,LINC01203
101927528,LINC01204
401082,LINC01205
100996490,LINC01206
100505989,SMIM31
100505547,LINC01208
101928684,LINC01209
100506907,CCDC37-DT
100507274,LINC01210
101927111,SUCLG2-AS1
101927152,SAMMSON
101927597,NCK1-DT
100420047,RAD51AP1P1
101927992,LINC01213
MCDR5
101928022,LINC01214
101929623,LINC01215
RP63
104355220,LINC01219
391012,DYNLL1P3
100129739,DYNLL1P4
DYNLL1P5
100288885,DYNLL1P6
729630,DYNLL1P7
441783,ACTG1P24
731223,LINC01220
646701,DPPA5P4
103021294,ABALON
101928153,ITGA9-AS1
145989,FSCN1P1
103157000,PAUPAR
104266961,LINC01221
102800316,LINC01222
100128845,CDC42EP3P1
100421710,BNIP3P8
104472717,LINC01224
149086,LINC01225
284551,LINC01226
101927953,C5orf66-AS1
101928276,LINC01227
LINC01228
101928248,LINC01229
104355295,SGMS1-AS1
CRB3P1
ABHD15-AS1
102800446,LINC01230
100132815,IPO5P1
101929247,LINC01231
BNIP3P9
100421695,BNIP3P10
100421703,BNIP3P12
101060192,BNIP3P13
100421696,BNIP3P14
BNIP3P15
BNIP3P16
100421704,BNIP3P17
BNIP3P18
BNIP3P19
100421705,BNIP3P20
100131306,BNIP3P21
100421706,BNIP3P22
100421697,BNIP3P23
100421698,BNIP3P24
100421707,BNIP3P25
100421699,BNIP3P26
100421708,BNIP3P27
BNIP3P28
100421700,BNIP3P29
BNIP3P30
BNIP3P31
BNIP3P32
BNIP3P33
100128849,BNIP3P34
BNIP3P35
BNIP3P36
106480285,BNIP3P37
100421709,BNIP3P38
100421701,BNIP3P39
100421702,BNIP3P40
101059988,BNIP3P41
BNIP3P42
106480286,BNIP3P11
101929351,CDC37L1-DT
100420354,ECM1P1
ECM1P2
100420113,KLF4P1
100419821,CSNK1G2P1
100129248,PDSS1P1
100996500,PDSS1P2
100129107,TCF3P1
100419687,RNF152P1
100135064,GTF3AP1
GTF3AP2
GTF3AP3
100420593,GTF3AP4
100128217,GTF3AP5
100135063,GTF3AP6
101927101,RPS3AP54
100418910,ACTG1P14
392285,PPIAP33
101929407,PTPRD-AS1
101929428,PTPRD-AS2
102725509,LINC01232
100128139,LINC01233
100506465,LINC01234
646114,AKAP8P1
100049717,JKAMPP1
100101490,MCTS2P
LURAP1L-AS1
LARP7P1
LARP7P2
LARP7P3
100421509,LARP7P4
401492,LINC01235
100420502,CDCA4P1
CDCA4P2
100420558,CDCA4P3
CDCA4P4
100419056,CLCN3P1
100820732,LSM1P1
LSM1P2
100271893,SAMM50P1
100421790,PUS7P1
100506390,RAP1BP1
100128179,RAP1BP2
100132917,RAP1BP3
392288,MAP1LC3BP1
C11orf98P1
646505,CLK3P1
100128834,CLK3P2
100418908,GLRX3P1
728344,GLRX3P2
101929548,FOCAD-AS1
104326189,LMO7DN-IT1
100533725,ERVFRD-3
101927289,LINC01237
102723927,LINC01238
441389,LINC01239
646609,CLIC4P1
100130584,CLIC4P2
442447,CLIC4P3
402360,NOP56P2
NOP56P3
RORB-AS1
101929582,LINC01241
100421478,FAM71BP1
101929602,IFT74-AS1
100422230,KCTD10P1
100421194,PDK1P1
286239,ME2P1
401497,LINC01242
100288436,SLC4A1APP1
100422527,SLC4A1APP2
100131855,C2orf27AP2
101929620,LINC01243
100422581,DFFBP1
100288596,SNRPCP1
100129566,SNRPCP2
100128469,SNRPCP3
100310848,SNRPCP4
SNRPCP5
100310856,SNRPCP6
100310852,SNRPCP7
100310851,SNRPCP8
100310853,SNRPCP9
106481701,SNRPCP10
100310850,SNRPCP11
100310854,SNRPCP12
SNRPCP13
100310855,SNRPCP14
100310857,SNRPCP15
SNRPCP16
SNRPCP17
100289564,SNRPCP18
100310849,SNRPCP19
SNRPCP20
103021164,CASC21
102800314,MIR7515HG
102466235,MIR7515
102800315,LINC01246
101929390,LINC01247
102723818,LINC01248
727982,LINC01249
101927554,LINC01250
101929688,LINC01251
101926900,DNAJB5-DT
100129361,SMIM10L1
100132450,IQSEC3P1
100130073,IQSEC3P2
728056,IQSEC3P3
100129640,DDX55P1
100419521,RPL21P136
100423046,STX8P1
728996,METTL8P1
100420503,EGLN3P1
440354,SMG1P2
100271836,SMG1P3
100507526,SMG1P4
595101,SMG1P5
100422558,SMG1P6
100506060,SMG1P7
390298,TIMM17BP1
100420792,NDFIP1P1
100419827,ZKSCAN7P1
100419893,ZNF415P1
101927350,LINC01254
101927433,LINC01255
100861430,PDCD6IPP1
646278,PDCD6IPP2
100423060,ASNSP6
100996738,HERC2P11
100128109,MEF2BNBP1
100421296,SRSF11P1
100527946,PDCD5P1
100527947,PDCD5P2
100288378,LRRC34P1
100420613,LRRC34P2
100130384,CENPUP1
100419930,CENPUP2
645233,TDGP1
101928646,ARNTL2-AS1
100419829,RARSP1
AARSP1
LINC01256
645754,LGALS9DP
653650,PDPK2P
101928776,LINC01258
LINC01259
79015,LINC01260
106144538,KCNK15-AS1
100174857,GSTA9P
100420627,GSTA8P
647177,GSTA10P
647175,GSTA11P
647169,GSTA12P
646808,LAGE3P1
101929639,B4GALT1-AS1
101929665,UBE2R2-AS1
647013,KCTD9P3
100422242,KCTD9P4
100422179,KCTD9P5
642513,KCTD9P6
100233198,TMX2P1
653354,ARMCX7P
100130871,ARMC8P1
653381,SORD2P
441736,GOLGA8VP
440518,GOLGA2P9
728477,GOLGA2P8
100420763,CKAP2P1
100420269,FBP2P1
102465446,MIR6746
102465485,MIR6809
102465431,MIR6722
102465531,MIR6882
102465138,MIR6131
102464817,MIR5787
102465133,MIR6125
102466986,MIR6866
102466866,MIR7853
102465869,MIR8067
102466656,MIR6500
102465499,MIR6831
102465484,MIR6806
102466759,MIR6894
102465442,MIR6738
102466742,MIR6818
102466983,MIR6766
102466752,MIR6863
102465247,MIR548AY
102465486,MIR6811
102466201,MIR6853
102465495,MIR6824
102465669,MIR7113
102465862,MIR8056
102465456,MIR6761
102464825,MIR6070
102465140,MIR6134
102465494,MIR6823
102465505,MIR6839
102465909,MIR6859-2
102465455,MIR6760
102466748,MIR6845
102466756,MIR6879
102466889,MIR8071-2
102465867,MIR8065
102466874,MIR8057
102465436,MIR6728
102465246,MIR6499
102465502,MIR6835
102466912,MIR6871
102466192,MIR6750
102465498,MIR6830
102466872,MIR7975
102465250,MIR6503
102465858,MIR7977
102465471,MIR6786
102465693,MIR7158
102465691,MIR7154
102466247,MIR1273H
102465453,MIR6756
102465865,MIR8062
102465251,MIR6504
102466081,MIR5739
102466816,MIR7159
102465136,MIR378J
102465493,MIR6821
102466162,MIR548AZ
102465688,MIR7150
102465449,MIR6751
102466953,MIR6082
102465694,MIR7161
102466519,MIR6086
102466197,MIR6810
102465470,MIR6784
102465877,MIR8080
102465536,MIR6890
102466749,MIR6849
102465856,MIR7974
102465513,MIR6852
102466730,MIR6764
102466189,MIR6715A
102466253,MIR8076
102466806,MIR7108
102466743,MIR6822
102465428,MIR6717
102465496,MIR6826
102464834,MIR6085
100628560,MIR3155B
102466270,MIR6741
102466815,MIR7155
102465665,MIR7107
102465139,MIR6133
102465445,MIR6743
102465434,MIR6726
102465692,MIR7157
102465974,MIR6719
102466738,MIR6798
102466758,MIR6889
102466755,MIR6875
102466202,MIR6769B
102466741,MIR6813
102465863,MIR8058
102465532,MIR6883
102465450,MIR6752
102465876,MIR8079
102465510,MIR6847
102466995,MIR7156
102465667,MIR7110
102466225,MIR6077
102465509,MIR6846
102465447,MIR6747
102465695,MIR7160
102465836,MIR7846
102465458,MIR6765
102465476,MIR6795
102466720,MIR6720
102465248,MIR6501
102466259,MIR6770-3
102466739,MIR6803
102465437,MIR6731
102465526,MIR6872
102465454,MIR6758
102466751,MIR6859-1
102466250,MIR7973-1
102465871,MIR8071-1
102465480,MIR6800
102465868,MIR8066
102465834,MIR7844
102466740,MIR6808
102465840,MIR7854
102466719,MIR6716
102466190,MIR6721
102465504,MIR6838
102466725,MIR6744
102465520,MIR6862-1
102465538,MIR6892
102465475,MIR6792
102465977,MIR6829
102465524,MIR6869
102465497,MIR6828
102466865,MIR7848
102465881,MIR8087
102464827,MIR6074
102466750,MIR6855
102465249,MIR6502
102466729,MIR6759
102465463,MIR6772
102466205,MIR6887
102465438,MIR6732
102465503,MIR6836
102466918,MIR8059
102466195,MIR6780A
102465506,MIR6841
102465535,MIR6888
102466191,MIR6736
102465668,MIR7111
102465832,MIR7843
102467005,MIR8084
102464832,MIR6083
102466251,MIR8061
102466735,MIR6788
102466731,MIR6769A
102465855,MIR7973-2
102466515,MIR1199
102465443,MIR6740
102465512,MIR6851
102465514,MIR6854
102466222,MIR7106
102465518,MIR6860
102466727,MIR6749
102466875,MIR8063
102465802,MIR7704
102465444,MIR6742
102466757,MIR6884
102465857,MIR7976
102465978,MIR6850
102466736,MIR6789
102465492,MIR6820
102466753,MIR6868
102465474,MIR6791
102465530,MIR6881
102465134,MIR6126
102465464,MIR6775
102466658,MIR6510
102466878,MIR8078
102466982,MIR6729
102466657,MIR6505
102465873,MIR8074
102466726,MIR6745
102465880,MIR8086
102465501,MIR6834
102465135,MIR6128
102465803,MIR7706
102465878,MIR8082
102466198,MIR6817
102465859,MIR7978
102464830,MIR6079
102465908,MIR6770-2
102465487,MIR6812
102466196,MIR6794
102465838,MIR7850
102466268,MIR6511A1
102465879,MIR8085
102465534,MIR6886
102465666,MIR7109
102465995,MIR8081
102464824,MIR6069
102466985,MIR6837
102465440,MIR6735
102467003,MIR7851
102464826,MIR6073
102465519,MIR6861
102466271,MIR6893
102465872,MIR8073
102466194,MIR6773
102465459,MIR6767
102465523,MIR6867
102466200,MIR6844
102464829,MIR6078
102467004,MIR8053
102466747,MIR6840
102465975,MIR6763
102466745,MIR6832
102465448,MIR6748
102464831,MIR6080
102466854,MIR7705
102465944,MIR6072
102465488,MIR6814
102466203,MIR6874
102465257,MIR6514
102465467,MIR6779
102465906,MIR7112
102466812,MIR6511A2
102466518,MIR6081
102465993,MIR7847
102465481,MIR6802
102465491,MIR6819
102466967,MIR6130
102466223,MIR7114
102465252,MIR6506
102466734,MIR6783
102466193,MIR6757
102465473,MIR6790
102465479,MIR6799
102466615,MIR6127
102464836,MIR6088
102466724,MIR6739
102465837,MIR7849
102466880,MIR8088
102465457,MIR6762
102465478,MIR6797
102466814,MIR7151
102465435,MIR6727
102465874,MIR8075
102465466,MIR6777
102466877,MIR8072
102465511,MIR6848
102465860,MIR8054
102466984,MIR6801
102464837,MIR6089
102465864,MIR8060
102465527,MIR6876
102465522,MIR6865
102466733,MIR6778
102465525,MIR6870
102465468,MIR6781
102465477,MIR6796
102466204,MIR6880
102465684,MIR6511A4
102466227,MIR7162
102465690,MIR7153
102465976,MIR6807
102465907,MIR6862-2
102465465,MIR6776
102466721,MIR892C
102465430,MIR6718
102465882,MIR8089
102465141,MIR6165
102466103,MIR6075
102465253,MIR6507
102466906,MIR6124
102465839,MIR7852
102466732,MIR6774
102466728,MIR6754
102466104,MIR6090
102465528,MIR6877
102466911,MIR6785
102465254,MIR6509
102466199,MIR6825
102465472,MIR6787
102465539,MIR6895
102466879,MIR8083
102465462,MIR6771
102465696,MIR486-2
102465483,MIR6805
102465800,MIR7702
102466972,MIR6508
102466723,MIR6734
102465137,MIR6129
102465533,MIR6885
102466722,MIR6730
102465461,MIR6770-1
102465452,MIR6755
102465489,MIR6815
102465521,MIR6864
102466659,MIR6515
102465429,MIR6511B1
102466516,MIR6071
102465985,MIR6511B2
102466754,MIR6873
102464828,MIR6076
102466864,MIR6516
102466744,MIR6827
102464833,MIR6084
102465866,MIR8064
102466746,MIR6780B
102466876,MIR8068
102465439,MIR6733
102465508,MIR6843
102465861,MIR8055
102465515,MIR6856
102465537,MIR6891
102465841,MIR7855
102465500,MIR6833
102465256,MIR6513
102465910,MIR6859-3
102465427,MIR6715B
102465517,MIR6858
102466737,MIR6793
102466873,MIR8052
102465482,MIR6804
102465507,MIR6842
102465451,MIR6753
102465490,MIR6816
102465689,MIR7152
102465833,MIR4433B
102465255,MIR6512
102465854,MIR548BA
102464823,MIR6068
102466252,MIR8069-1
102465516,MIR6857
102465460,MIR6768
102465683,MIR6511A3
102465875,MIR8077
102465835,MIR7845
102465842,MIR7856
102465529,MIR6878
102465469,MIR6782
102465801,MIR7703
102466616,MIR6132
102465441,MIR6737
102465870,MIR8070
101928971,LINC01262
347281,TOPORSLP
101927155,LMO7-AS1
103504742,MT-LIPCAR
100420678,CCDC150P1
101927774,LINC00824
LINC01264
100505616,SNHG21
103091864,SNHG22
UBTFL9
UBTFL10
UBTFL11
440243,GOLGA6L22
101927222,GAS2L1P1
647051,YWHABP1
100422666,YWHABP2
101929768,OSMR-AS1
101926904,LINC01265
NENFP1
100129880,NENFP2
NENFP3
101928142,AADACL2-AS1
102724368,LINC02585
201651,AADACP1
101927455,TMEM108-AS1
101927215,LINC01266
402123,RPSAP32
101929471,HINT2P1
100421550,MARK3P1
100421503,MARK3P2
100533754,MARK3P3
100421499,MARK2P17
101927565,LINC01267
TRBVC
103106901,IGHV3-43D
285758,LINC01268
LINC01269
101927586,LINC01271
100506115,SMIM25
101927541,LINC01273
101927512,LINC01275
101060264,FOXP4-AS1
LINC01276
100507489,LINC01277
100506621,LINC01279
101928232,LINC01280
286442,LINC01281
101927449,LINC01282
107985711,LINC01283
653707,PDCL2P1
106480295,PDCL2P2
101926971,LINC01284
101927352,PLS3-AS1
101928287,LINC01285
101928345,PABPC1L2B-AS1
101928469,MIR325HG
646193,TRAPPC13P1
MTCO2P4
MTCO1P4
LINC01287
PAXBP1P1
LINC01288
286184,LINC01289
TBX2-AS1
LINC01290
645638,WFDC21P
LINC01291
100421784,STK24P1
100533662,STK25P1
101927861,LINC01293
732538,FBXO36P1
104472848,IRAIN
100133330,RBM17P1
642389,RBM17P2
100132949,RBM17P3
100128974,RBM17P4
100101119,SKP1P3
389727,FKBP4P2
100132268,FKBP4P6
441410,FKBP4P7
643880,FKBP4P8
100422340,SDR42E1P1
728947,ZNF680P1
100133203,RAB28P1
100129331,RAB28P2
100132772,RAB28P3
106633810,SCARNA26A
THEM7P
106633801,SCARNA28
106633806,SNORD142
106633814,SNORA86
106635520,SNORA87
106635521,SNORA88
106635522,SNORA89
106635523,SNORA90
106635524,SNORA91
106635525,SNORA92
106635526,SNORA93
106635528,SNORA94
106635529,SNORA95
106633808,SNORD143
106633809,SNORD144
106635530,SNORA98
106635531,SNORA99
106635532,SNORA100
107399301,SNORA101A
107399303,SNORA101B
106632271,SNORD128
106635547,SNORD129
106635548,SNORD130
106635549,SNORD131
106635550,SNORD132
106633800,SNORD133
106633803,SNORD134
106633804,SNORD135
106633805,SNORD136
100420784,C2orf27AP3
106635615,SNORD137
109623460,SNORD138
116936,SNORD139
100132541,GXYLT1P3
100132441,GXYLT1P4
100131760,GXYLT1P5
100132672,GXYLT1P6
109616998,SNORA50B
109616958,SNORA50D
109616959,SNORA80C
109616999,SNORA80D
TMEM92-AS1
LINC01297
100616530,C8orf37-AS1
388499,LYPLA2P2
100128790,LYPLA2P3
100421411,DNAJB5P1
100421549,RFC5P1
101927422,GNA14-AS1
106480298,NUTF2P3
128322,NUTF2P4
NUTF2P5
100131623,NUTF2P6
100287183,NUTF2P8
100287868,NUTF2P7
731779,LINC01300
100499183,BAALC-AS1
CTHRC1P1
100505532,LINC01301
100505676,RRS1-AS1
100506365,OTUD6B-AS1
100507435,DLGAP2-AS1
101929387,LMF1-AS1
101927780,LINC01303
100505964,LINC01304
642461,IARS2P1
100420042,CARSP1
CARSP2
FARSA-AS1
100419764,GARSP1
100287895,NARSP2
341112,WARSP1
VTA1P1
100128412,VTA1P2
100129507,MAN1A2P1
103752586,BIRC6-AS2
LLPHP1
LLPHP2
103625681,LLPH-DT
LINC01307
DLEU1-AS1
LINC01309
150381,PRR34-AS1
100128946,LINC01310
100506714,NUP50-DT
100652736,LINC01311
101927279,EP300-AS1
100507458,ZNF213-AS1
100507308,TARID
100996492,CTXND1
100421512,RBPMS2P1
388906,OGFRP1
102723775,LINC01315
100420568,VDAC1P13
100287082,GACAT2
TOMM20P1
101927540,TOMM20P2
TOMM20P3
100129272,TOMM20P4
LINC01317
LINC01318
LINC01320
LINC01322
LINC01323
LINC01324
LINC01326
LINC01327
646168,LRRC77P
MIR217HG
LINC01331
101929082,LINC01333
LINC01332
102503429,LINC01335
728769,SCAMP1-AS1
LINC01455
LINC01337
102546175,LINC01338
101929495,LINC01339
102546227,LINC01340
254099,LINC01342
103752588,PACERR
339442,LINC01343
400799,LINC01344
100130996,YPEL5P1
100132562,YPEL5P2
100653396,YPEL5P3
643723,LYPLAL1-DT
100130251,NXNP1
728716,LINC01346
105376672,LINC01345
731275,LINC01347
731656,LINC01348
100128787,LINC01349
100506007,RTCA-AS1
101929093,LINC01350
101928846,HIPK1-AS1
101929120,LINC01351
101929730,LINC01352
100506775,LINC01353
100506795,LINC01354
100506963,ELOA-AS1
100996511,LINC01355
100996702,LINC01356
105378912,LINC01357
101926925,LINC01358
101927084,LINC01359
101927220,DEPDC1-AS1
101927295,LINC01360
101927498,LINC01361
LINC01362
101927891,PKN2-AS1
101928484,LINC01363
100505768,LINC01364
644248,SNCA-AS1
100129858,SCOC-AS1
100144602,EPHA5-AS1
101927007,LINC01365
101927186,ADGRL3-AS1
MZT1P1
101929581,MZT1P2
100505663,LINC01370
100128560,MYHAS
LINC00976
100132520,MTRF1LP1
100130376,MTRF1LP2
647195,PRR13P1
PRR13P2
100129201,PRR13P3
100288008,PRR13P4
440525,PRR13P5
PRR13P6
100289644,PRR13P7
101929736,LINC01372
100313532,MFSD1P1
100128154,MFSD4BP1
283854,CASC22
728463,TGFB2-AS1
103611157,TGFB2-OT1
105378425,LINC01374
101926924,LINC01375
PTPRJ-AS1
DIRC3-AS1
400945,LINC01376
104326193,DLX2-DT
102467075,LINC01017
102467074,LINC01377
100506157,SRP54-AS1
103344928,KIAA1614-AS1
LINC01378
102800310,HAGLROS
391073,GAPDHP74
100652918,GAPDHP75
100287725,GAPDHP76
101927703,FOXCUT
106144568,LINC01381
101929685,LNCNEF
LINC01385
FOXD1-AS1
LINC01386
LINC01388
LINC01389
103695363,FOXG1-AS1
103752587,FOXC2-AS1
LINC01391
LINC01392
LINC01393
106144586,LINC01394
101927524,LINC02587
101928040,BARX1-DT
101929557,LINC01395
LINC01396
101927704,MIR3663HG
LINC01397
101929651,LINC01398
729041,FAAHP1
104310353,LINC01399
LINC01400
100506710,EBLN3P
101929437,PRRX2-AS1
104797536,LINC01402
101929202,MKX-AS1
SATB1-AS1
100131138,LINC01405
PKNOX2-AS1
100422391,POLR3GP2
613126,CYP51A1-AS1
101928527,PIGBOS1
645166,LSP1P5
102723356,ZFPM2-AS1
103695435,BBOX1-AS1
LINC01410
101928176,LINC01411
101928455,LINC01412
101928611,LINC01413
100131094,DPP9-AS1
102724623,LINC01414
100132501,LINC01415
LINC01419
550643,NBDY
339257,TNPO1P3
353194,KRT16P6
266619,NOS2P4
339186,KRT17P4
339240,KRT17P5
284196,KRT17P6
339258,KRT17P7
100130074,KRT17P8
102724820,LANCL1-AS1
101929539,LINC01422
101929664,HORMAD2-AS1
102724827,MIATNB
102724678,LINC01423
101927821,LINC01425
100506385,LINC01426
101929746,ZNF341-AS1
101929663,LINC01427
101929265,LINC01428
101927678,LINC01429
101927242,LINC01430
101926888,RALY-AS1
100505683,LINC01431
100270679,LINC01432
728228,LINC01433
100420968,LYARP1
100419614,MIOXP1
MREGP1
101929145,PPP3CB-AS1
AP1S2P1
LINC01435
100996609,LINC01436
LINC01438
101928607,TRPM2-AS
102723578,LINC01440
101927796,LINC01441
LINC01442
649238,PNMA6E
400644,LINC01443
101927642,LINC01444
285878,VSTM2A-OT1
102723605,LINC01445
HAUS6P3
401337,LINC01446
100422658,RAC1P9
100419777,RNF138P2
100533666,SGO1P1
100533661,SGO1P2
100270790,GNL2P1
100421307,DDX43P1
100533714,DDX43P2
DDX43P3
101929086,LINC01447
100419776,ZNF619P1
100419873,ZNF519P1
100287908,ZNF519P2
100288042,ZNF519P3
ZNF519P4
101928795,LINC01448
101928773,LINC01449
101928744,LINC01450
100419989,THUMPD3P1
100418731,AKIRIN1P1
100216487,AKIRIN2P1
AKIRIN1P2
TRG-CCC8-1
TRN-GTT18-1
